Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
15-00057	0.298438154485457	0.202664150242076	0.0407588266509661	0.354885495436808	0	0	0	0	0.103253373184693	0	0.604794363929241	0.800185643870509
15-00073	0.155123063135926	0.245009322749525	0	0.241374896889488	0.0491440324015943	0	0	0	0.309348684823467	0	0.640820998075724	0.767057761458261
15-00075	0.10832049242209	0.233484116897703	0.009112828272206	0.23815023921409	0	0.0634240026327279	0.125809969214555	0	0.221698351346628	0	0.722820886253385	0.690051870192761
15-00081	0	0.116263206836423	0.590090105865742	0.149764461230751	0.143882226067084	0	0	0	0	0	0.376470769801186	1.00978564591485
15-00084	0	0.0290804712853888	0.207066556301447	0.130412037332907	0.633440935080257	0	0	0	0	0	0.237213400835756	1.03902427808471
15-00123	0	0.0802534331020065	0.312024664297299	0.0893678164924775	0.515153114080264	0	0	0	0.00320097202795213	0	0.37573305834173	0.96482052038392
15-00140	0.0855209417719665	0.240724141564728	0.358951511612254	0.250160165164374	0	0.0530115125499058	0	0	0.0116317273367716	0	0.623090409779609	0.795194126430907
15-00147	0.106222830619928	0.150778540963499	0.278075222532692	0.205200390638411	0.143636630350963	0.0312115822779048	0.0801654936174719	0	0.00470930899912972	0	0.829313490825897	0.566250057804837
15-00169	0	0.0140619770200842	0.658526885663459	0.192965827376017	0.0707887113533018	0	0.0636565985871381	0	0	0	0.571297011960396	0.846467870923931
15-00171	0.0997298636383482	0.0012005657718748	0	0	0.271273460297658	0	0	0.0863576409474853	0.541438469344634	0	0.447797781148609	0.89578469461177
15-00175	0.0134160210310756	0.017094606808859	0	0	0.541935581944983	0	0.0139940447498156	0.331120588846874	0.082439156618393	0	0.4423762288307	0.898503400181204
15-00194	0.0850829646813076	0.0197629524465106	0	0.0636582541635917	0.272389521055676	0.157628130777676	0	0	0.401478176875238	0	0.447048188115478	0.896065215954623
15-00201	0.292083991181761	0.0951459637853534	0.023379359897539	0.372915712841549	0	0	0.187777692873344	0	0.028697279420453	0	0.792288023155437	0.610026428509973
15-00229	0	0.071849335885041	0.304542141755536	0.0138580497673814	0.609750472592042	0	0	0	0	0	0.611218519402727	0.793379179474128
15-00231	0	0	0.534864799301176	0.0659355448712684	0.399199655827556	0	0	0	0	0	0.42403267117485	0.950657444965493
15-00237	0	0.103229371628426	0.0941549554585805	0.0792305457416252	0.379673691226196	0.337841889373288	0	0	0.00586954657188404	0	0.271049720739496	1.02140985871245
15-00246	0	0.163115812440081	0.169304566343088	0.268134422531137	0.055971110079811	0.00605655353671532	0.337417535069167	0	0	0	0.821809399475604	0.57515410848749
15-00248	0	0.0918601708128287	0.392312570099485	0.173436313217469	0.306459240098664	0	0.0359317057715534	0	0	0	0.58748240853497	0.811776892246949
15-00261	0.0710764939451302	0.0833718778368387	0.103122730761984	0.146646348381285	0.268279490823178	0	0	0	0.327503058251585	0	0.100953129246953	1.06922331911567
15-00269	0	0.0611856429841228	0.642124162313966	0.150486710943994	0.146203483757918	0	0	0	0	0	0.691468126746332	0.726180858162385
15-00275	0.11916549196693	0.126948305105029	0.46788682403351	0.19217252927644	0	0.0938268496180912	0	0	0	0	0.534667940352838	0.87349037115693
15-00276	0	0.0526562750569087	0.216137780084085	0.0612280220727164	0.669977922786289	0	0	0	0	0	0.384736821390655	0.957303099988939
15-00279	0.0410154554848232	0.0977786162288528	0.0199018004228809	0.23555932551638	0.572560516167194	0	0	0	0.0331842861798692	0	0.036117960312468	1.12172275999728
15-00287	0.0332985711288075	0	0.0531859731858391	0	0.661238081792463	0	0.0312270383957913	0.221050335497099	0	0	0.499165180513393	0.868437749010678
15-00296	0	0.130058979520752	0.0654063979812926	0.335977876472964	0.468556746024991	0	0	0	0	0	0.0468073519926123	1.10509413056214
15-00300	0	0.12720042612372	0.594145990315989	0.223435346071851	0.00660843239141285	0	0.0486098050970268	0	0	0	0.593915315566529	0.833401192167052
15-00302	0.0392177273677026	0.043747996988787	0.276611802307229	0.0164255916713286	0.623996881664953	0	0	0	0	0	0.348619140472611	0.991513167306588
15-00303	0.0735963337903764	0.0530098835245723	0.488283735917656	0.0393829800489734	0.345727066718422	0	0	0	0	0	0.297022501277291	1.05430891855593
15-00312	0	0.457910683246288	0.0848124990789836	0.375002540418187	0.0151916711840026	0.0144109958787765	0.0526716101937626	0	0	0	0.798964869939206	0.60461348338603
15-00320	0	0.0341614928971045	0.351679215955122	0.163170513794868	0.450988777352906	0	0	0	0	0	0.47042028886604	0.893518630652011
15-00331	0	0.0204111858017592	0.464936663299631	0.137902748546149	0.376749402352461	0	0	0	0	0	0.256563695666249	1.04796579112254
15-00338	0	0	0.681260818148611	0	0.297379405324415	0.0213597765269737	0	0	0	0	0.743756480615126	0.671155256329499
15-00351	0.0435319422317792	0.033474467117139	0	0	0.459731806680934	0	0	0	0.463261783970148	0	0.228115937638157	1.01351937530413
15-00353	0.333064101488459	0.533113977784394	0	0.1023042088118	0	0	0	0	0.0315177119153475	0	0.795924250498954	0.703105515724695
15-00371	0	0.0809480712167383	0.655580661334745	0.0755258714373698	0.187945396011147	0	0	0	0	0	0.615329867436163	0.812941590811975
15-00377	0	0.0389612911171158	0.459711511465325	0.0350352122254391	0.46629198519212	0	0	0	0	0	0.649972946848856	0.76120754725346
15-00383	0	0.0686184602487764	0.451488214395409	0	0.351327579434987	0	0	0.128565745920828	0	0	0.42330950019912	0.940949589880665
15-00395	0.137881490091974	0.00198665575640255	0.0742155074519217	0	0.193434516177741	0.01669475621826	0	0	0.575787074303701	0	0.135321212731827	1.05215925761527
15-00417	0	0.0497685703812684	0.578725075658553	0.135732971404425	0.235773382555753	0	0	0	0	0	0.564071765667812	0.841943729746623
15-00464	0	0.166002546672095	0.485735803448824	0.134115442500539	0.0405947355096435	0.0240322856217031	0	0	0.149519186247195	0	0.554818376627367	0.848775078789916
15-00470	0	0.0508837943325745	0.481999932202069	0.192290342551191	0.274825930914165	0	0	0	0	0	0.694898409663751	0.718506197962793
15-00471	0	0.0290006157942052	0.466717363911569	0	0.475398873933223	0	0.0288831463610021	0	0	0	0.708823664453045	0.704628423585359
15-00479	0.0511373011011164	0.000975940368151003	0	0.188142994169112	0.682153716302673	0	0	0	0.077590048058948	0	0.279202465932976	1.00339602434747
15-00482	0	0.207525496452791	0.215344940874898	0.0519776270550617	0.439105109102703	0.0860468265145474	0	0	0	0	0.216688251620335	1.08332172595779
15-00491	0.231938011691502	0.15572167791387	0.00161494473689707	0.330583249598484	0.0676466561966697	0	0.0342940672916635	0	0.178201392570913	0	0.266123368242299	1.02221541782697
15-00525	0	0	0.380735798590917	0	0.619264201409083	0	0	0	0	0	0.636237340457502	0.772788712642625
15-00534	0	0.00671823350440082	0.351287811751223	0.165643157979611	0.476350796764765	0	0	0	0	0	0.572710365305252	0.819556198937288
15-00539	0.0184977464707803	0.00346436411265748	0	0.289758708606564	0.342559117549449	0.259938117996148	0	0	0.0857819452644015	0	0.174749374956362	1.0447992948882
15-00556	0	0.0262009126448061	0.234679774680728	0	0.722191980235913	0	0	0.0169273324385532	0	0	0.542731724841275	0.848259412398174
15-00559	0.135509825219098	0.0557921697857402	0.258291704719388	0.193114833845495	0.357291466430279	0	0	0	0	0	0.311123844307953	0.997477107817782
15-00563	0.0378064539636557	0.00815136046932193	0	0.224913968689679	0.649551026788204	0	0	0	0.0795771900891392	0	0.0713092693873251	1.10793874355271
15-00572	0	0	0.301081373106065	0	0.502897617980869	0	0	0	0.196021008913066	0	0.459226761930919	0.898989149301869
15-00578	0.0475814032755336	0	0	0.19972107974587	0.707470361022052	0	0	0	0.0452271559565441	0	0.197635864348824	1.05244438540444
15-00593	0	0.0571941564387439	0.170967942742877	0	0.670492348646496	0	0	0.101345552171883	0	0	0.302132594785157	1.00431648263497
15-00595	0.0485325640431214	0.252698827410009	0.0978336259101294	0.315524671792157	0.0254733632377139	0.0369655296123516	0.0821962893380816	0	0.140775128656435	0	0.730724737027666	0.683570425398326
15-00608	0.157920946184651	0.189958905378935	0	0.502834064059531	0	0	0.110361207628599	0	0.0389248767482838	0	0.74057516326648	0.673944402793967
15-00610	0	0	0.527131697991044	0.0624022447360778	0.410466057272878	0	0	0	0	0	0.455249693543185	0.926342309498154
15-00614	0	0.496313900572556	0	0.114415216144951	0.257236993955552	0	0	0	0.13203388932694	0	0.723698590696294	0.696249058847751
15-00615	0	0	0.492601969505936	0	0.507398030494064	0	0	0	0	0	0.41881100150943	0.958576606400392
15-00616	0	0.0586142321022731	0.132640955320486	0	0.288669724680787	0	0	0.520075087896454	0	0	0.241186622308303	0.993676480552934
15-00626	0	0	0.448750336910902	0	0.382309318118009	0	0	0.168940344971089	0	0	0.701632431976339	0.713952171888018
15-00633	0.157733899746261	0	0.00597726645830783	0.278155493772448	0.50598322334134	0	0	0	0.052150116681643	0	0.049915607562488	1.11039014331862
15-00650	0.0650473719875293	0.00330835674989227	0.300482593657483	0.328778681365926	0.30238299623917	0	0	0	0	0	0.269204211267894	1.00108089415999
15-00653	0	0	0.427800077849092	0	0.444635444350648	0	0	0.12756447780026	0	0	0.505788243504863	0.873792088573057
15-00670	0	0	0.162605084667149	0	0.741280667756969	0	0	0.0961142475758826	0	0	0.619329371181252	0.784125045810138
15-00674	0	0.0124334984711404	0.463404887414921	0	0.460286868650603	0	0	0.0638747454633355	0	0	0.264236652854538	1.0544749378895
15-00680	0	0.0790776055401256	0.296447459267697	0.0984932958377573	0.52598163935442	0	0	0	0	0	0.199161567164991	1.07388092609183
15-00683	0	0.0173250022203594	0.616623657489902	0.227427049415044	0.138624290874695	0	0	0	0	0	0.567651528418106	0.834861930311381
15-00688	0	0.0926851516773561	0.557217406774146	0.100514640131712	0.249582801416786	0	0	0	0	0	0.592270875789418	0.821607985956223
15-00692	0.075764619337993	0.0160546578628307	0.420023112830264	0.248453676457879	0	0.0918695774342573	0.147834356076776	0	0	0	0.809378816079015	0.592541942005557
15-00693	0.162061547531543	0.00468644181000011	0	0.068050312972748	0.693619138395382	0	0	0	0.0715825592903275	0	0.129180234552654	1.10781333566833
15-00701	0	0	0.479770075766615	0	0.50105970384938	0	0	0	0.019170220384005	0	0.34770752038014	1.00667839658816
15-00702	0	0	0.452729544123457	0	0.511417000811616	0	0	0	0.0358534550649264	0	0.484201461323198	0.900474140084487
15-00717	0.122927722504332	0.0672586633879821	0.0186086614950156	0.277063983042081	0.479203407591408	0	0	0	0.0349375619791816	0	0.0351472761851402	1.11816953936458
15-00724	0	0.0855207128146747	0.370685981968947	0.216118842696023	0.189616256505259	0	0.138058206015097	0	0	0	0.726237556964247	0.686415487459823
15-00734	0	0.0241620225311092	0.388450522897984	0.153617545292099	0.433769909278807	0	0	0	0	0	0.231876412699006	1.05039631357072
15-00755	0	0.0871495544322334	0	0	0.71033718200413	0	0.00139137292147234	0	0.201121890642164	0	0.430833134309339	0.915479827843788
15-00756	0	0.0166797033609336	0.289852513949902	0.144762966632062	0.548704816057103	0	0	0	0	0	0.426828312954163	0.921666919191246
15-00763	0	0	0.143880341723193	0.114848523567894	0.741271134708913	0	0	0	0	0	0.657333619320479	0.753009911649927
15-00766	0	0.0216090593577474	0.33225233168706	0.305803738929948	0.340334870025245	0	0	0	0	0	0.191659350908181	1.04620713790208
15-00767	0	0.0443455562035043	0.640951059505474	0.269845932099879	0.0413165497567486	0	0.00354090243439332	0	0	0	0.625343333884548	0.787314789457556
15-00777	0.0421268958653134	0	0.363518955417839	0	0.594354148716848	0	0	0	0	0	0.198468031705464	1.09843737138288
15-00778	0	0.136328573523336	0.347486711961431	0.270224219614636	0.245960494900598	0	0	0	0	0	0.474452903477833	0.891831472402203
15-00782	0.0768252811657952	0.306902098279369	0.116292401706227	0.350820960056344	0	0.0388319151260417	0.0899073262942107	0	0.020420017372013	0	0.813329830108135	0.581745479850374
15-00786	0.0783440754958084	0	0.514776922226303	0.183883548610325	0.194808804453442	0.0281866492141213	0	0	0	0	0.745795584247634	0.66793459817766
15-00807	0	0.00564550755335688	0.415444526378221	0.0449243076514668	0.533985658416955	0	0	0	0	0	0.451878489841746	0.92079513097687
15-00811	0.230452080296324	0.348917078593585	0	0.28956262383635	0	0.0666358504897765	0	0	0.0644323667839646	0	0.688868491710175	0.733088318926118
15-00813	0	0.0429590741435952	0.264156155238609	0.177906020373336	0.510357477104476	0	0	0	0.00462127313998376	0	0.372945032810474	0.951929968622678
15-00819	0	0	0.509335186096965	0	0.490664813903035	0	0	0	0	0	0.493752531532363	0.901427323484044
15-00821	0.0689371005235657	0.26647809844847	0.300071549212589	0.275020570940928	0	0.0770330035753875	0	0	0.0124596772990605	0	0.651763128661681	0.763629464937944
15-00829	0	0	0.578388910281113	0	0.396126322779028	0	0	0.0254847669398591	0	0	0.396332160762564	0.983894177725652
15-00837	0	0	0.434445635392554	0.0898277283341515	0.475726636273295	0	0	0	0	0	0.589810954149012	0.810235796830208
15-00839	0	0.0654169731724344	0.532875136182369	0.114148069209242	0.287559821435955	0	0	0	0	0	0.39355701006988	0.975903098508584
15-00850	0	0.0264251942968134	0.239124298428175	0.0785296195949749	0.655920887680037	0	0	0	0	0	0.380417961681297	0.958591194312917
15-00855	0	0.00147174356588881	0.524234113182914	0.0988481119341186	0.375446031317078	0	0	0	0	0	0.563797068467398	0.835827843716939
15-00858	0	0.00566996344464583	0.455960080860702	0	0.538369955694652	0	0	0	0	0	0.627032660610847	0.783154199452929
15-00864	0.284851596525782	0.138077288328095	0	0.294350950057252	0	0.0758875005906462	0.137475161186947	0	0.0693575033112776	0	0.70822168869616	0.706866300698736
15-00870	0.0320660780490872	0.130748497452492	0.297436793051066	0.224269797343152	0.296150380356987	0	0	0	0.0193284537472159	0	0.160821824842456	1.08682935243819
15-00872	0	0.0814996211944828	0.263431096969262	0.235095666278006	0.419973615558249	0	0	0	0	0	0.232718678045439	1.03050585725756
15-00874	0.0496030834652653	0.00501851736119487	0	0.132775622397833	0.148209909824627	0.417113274239285	0	0	0.247279592711794	0	0.348121629078144	0.953374994499076
15-00883	0	0.0228981268821392	0.230511058896589	0	0.746590814221271	0	0	0	0	0	0.601834958258323	0.801121980174399
15-00892	0.0885982722060822	0.0219301608164843	0.0257766776509219	0.306859805395702	0.51197457895446	0	0	0	0.0448605049763492	0	0.039535279995155	1.10830516004791
15-00900	0.111075759041314	0	0.0730610445931878	0.244195383273689	0.55415586279483	0	0	0	0.01751195029698	0	0.163416422035971	1.06028494077904
15-00903	0.0078886575611362	0.0433416257844807	0	0	0.47384272679541	0	0	0	0.474926989858973	0	0.210850603050574	1.02181649822048
15-00909	0.0267121634235426	0.0326504046207005	0	0	0.514755496799764	0	0	0.100720392927366	0.325161542228627	0	0.20842762815753	1.02380538470525
15-00912	0	0.0121012973033851	0.493160635236887	0.142474165879932	0.352263901579796	0	0	0	0	0	0.38315373763704	0.966700726736398
15-00921	0.524066176831144	0.154577053007067	0.00199112165340795	0.262210445937791	0	0	0	0	0.0571552025705901	0	0.548880796609919	0.879735968789263
15-00929	0.107748812438852	0.132183512736473	0.314898770461381	0.334515136415204	0.104934105612677	0	0	0	0.00571966233541278	0	0.40476383872647	0.943185141475499
15-00936	0.0164422216789379	0.096353188603075	0.0407118433472036	0.11964127983953	0.653524128755605	0	0	0	0.0733273377756489	0	0.269928584852574	1.01043974550504
15-00939	0	0.0261773605147177	0.25981562970392	0	0.431081174786964	0	0.0165200069491769	0.266405828045221	0	0	0.515572867062664	0.856655029810029
15-00961	0.0383669899697026	0	0.388400413720526	0.164694653415567	0.408537942894204	0	0	0	0	0	0.277615138289588	1.02114238470208
15-00965	0.0262595337773677	0	0.181964252741374	0.00766329236274848	0.542400005909637	0.241712915208873	0	0	0	0	0.345650916314154	0.991389774047269
15-00967	0	0.0879578295566555	0.450420222363571	0.144641890118948	0.177061083595419	0	0.139918974365406	0	0	0	0.829937867216888	0.559127562632366
15-00974	0	0.0106304052253439	0	0	0.661129861438338	0	0.0298062982638834	0.249124018323698	0.0493094167487361	0	0.467428478124189	0.887071978932399
15-00975	0	0.0106431618120567	0.32814711256503	0	0.336584908339319	0	0	0.324624817283594	0	0	0.254846104567622	1.00905513684604
15-00976	0	0.0219713758549121	0.494940548759441	0	0.340002568641319	0	0	0.143085506744327	0	0	0.294611600287508	1.02814908883524
15-00979	0	0.0265377445990374	0.378552953172452	0	0.541397622711156	0.0535116795173543	0	0	0	0	0.280432851646367	1.04534665736927
15-00981	0	0.0684338699290431	0.400343251853995	0.118503305604229	0.412719572612733	0	0	0	0	0	0.574497120375374	0.822026556378135
15-00990	0.0273944379348942	0	0.117792148841677	0.258837792823244	0.595975620400185	0	0	0	0	0	0.0691173484431925	1.10877759091323
16-00001	0	0.0131092275040363	0.285565941453956	0.116492113530631	0.584832717511376	0	0	0	0	0	0.54407301907136	0.841577506978318
16-00003	0	0.00371486429961104	0.368917261106489	0.0489799148027329	0.578387959791167	0	0	0	0	0	0.436058770258789	0.92893091857069
16-00004	0.041777166734261	0.181691629110883	0.299295728686868	0.325838679762595	0.151396795705393	0	0	0	0	0	0.484566012069038	0.887743976945539
16-00007	0	0.0352818801081179	0.561933251456373	0	0	0.374090172212699	0.0112676769864939	0	0.0174270192363166	0	0.44883756247521	0.944113944210907
16-00010	0	0	0.353704815230332	0.210630015313916	0.435665169455752	0	0	0	0	0	0.399736983573067	0.935978157508826
16-00027	0	0.0481279017366995	0.469708510048782	0.0215395688318981	0.440063052007851	0	0.0205609673747691	0	0	0	0.752199424331913	0.658135172160525
16-00031	0	0.00657505814491115	0.359847222451845	0.0180110493404927	0.447778288928547	0.127133712644734	0	0	0.0406546684894703	0	0.516264290246899	0.867710893307722
16-00048	0	0.130431490793667	0.41016965557968	0.16412874988458	0.272178422770702	0	0	0	0.0230916809713704	0	0.287235418813809	1.03268072287421
16-00050	0.0172440692744594	0.0587419662446699	0.12554125228698	0.178031548494241	0.512019186886025	0.108421976813625	0	0	0	0	0.174001180029648	1.06348896634111
16-00056	0	0.186464566609209	0.225631503089266	0.0978311567458258	0.4900727735557	0	0	0	0	0	0.475010350079599	0.898932285238852
16-00067	0	0.0129248522132192	0.662211626791945	0.178427535948581	0.146435985046255	0	0	0	0	0	0.31493288177283	1.04339191638036
16-00073	0.0553999240947991	0	0	0.167049291342721	0.700944061290338	0	0	0	0.0766067232721415	0	0.0934730258771881	1.10880178425344
16-00075	0	0.181045275965313	0.383516877084667	0.229010896825026	0.180595740808074	0	0.0258312093169207	0	0	0	0.58986657255408	0.814795115499353
16-00077	0	0.0980490907483285	0.27074142363202	0.150109738968011	0.481099746651641	0	0	0	0	0	0.274733379294949	1.01958349913471
16-00078	0.0034122796888665	0.159090360180932	0	0.232469634054354	0.549795523486054	0	0	0	0.0552322025897936	0	0.0802253914777662	1.0984236682009
16-00087	0	0	0.503326614780737	0.05554891603175	0.441124469187513	0	0	0	0	0	0.71608048474992	0.696897158170641
16-00088	0	0.0132650814129146	0.363170871946754	0.0105885214839567	0.606239851792507	0	0	0	0.00673567336386773	0	0.710056224730592	0.703297882162029
16-00094	0	0.0255629228296484	0.240426428650174	0	0.558540115888327	0	0	0	0.17547053263185	0	0.300870087312787	0.998867319336248
16-00102	0	0	0.510432201406728	0.088400209600989	0.401167588992283	0	0	0	0	0	0.698575767777477	0.714381232715353
16-00109	0	0.187592609681381	0.0970476592986089	0.0559782862610095	0.659381444759	0	0	0	0	0	0.517858917856688	0.865231253757097
16-00113	0	0.305849578008201	0.238222047978944	0.300940392600556	0.154987981412299	0	0	0	0	0	0.336031081870988	1.01300871934459
16-00115	0	0	0.53425566216824	0	0.287875783007672	0	0	0.177868554824088	0	0	0.285849812981746	1.03313730575782
16-00118	0.0422141477464686	0	0	0.17026472075192	0.738162421097932	0	0	0	0.0493587104036792	0	0.160446845147797	1.0781652334532
16-00120	0	0.0175166712253536	0.408924947052553	0.0455445961442962	0.528013785577797	0	0	0	0	0	0.674965966514822	0.73668239552471
16-00124	0.0631360761150944	0.0249703578348294	0.258307125098282	0	0.385196423525405	0.203324967678218	0.0324119865846364	0	0.0326530631635348	0	0.612327359792938	0.790947643041951
16-00129	0.0931034033022259	0.163376985662184	0.123814190271912	0.407564040128185	0.181016719288808	0	0.031124661346686	0	0	0	0.171984807048995	1.06723209565984
16-00132	0.318182491701592	0	0	0	0	0.188829394490077	0	0.440693454033937	0.052294659774394	0	0.152678607353113	1.05476761279125
16-00139	0.140080318891076	0.227150774561304	0	0.0507625081810309	0.302743998145217	0.247715584222989	0	0	0.0315468159983832	0	0.122799933200619	1.14238375962611
16-00143	0	0	0.498681078510159	0.093596159390032	0.407722762099809	0	0	0	0	0	0.429783717478136	0.938642926795499
16-00145	0	0.122524154330287	0.688243429867104	0.019167542790623	0.170064873011986	0	0	0	0	0	0.560740200127989	0.888741959022575
16-00150	0	0.163614457390047	0.395959783124783	0.207666588023945	0.232759171461225	0	0	0	0	0	0.479294781792407	0.900526291048769
16-00151	0	0.0792538257655929	0.409254449265006	0.130509528693871	0.130086173052804	0.0712772904767864	0.179618732745941	0	0	0	0.768942980705503	0.638624822238212
16-00157	0	0.000143104647396054	0.375535143066004	0.111125739260901	0.513196013025699	0	0	0	0	0	0.412283437063175	0.938617907912
16-00217	0	0.0320117969561163	0.590427997391146	0.208387040650624	0.169173165002113	0	0	0	0	0	0.408802851235429	0.959867559816463
16-00220	0	0.0383698074959237	0.539375341894653	0.0172290647719939	0.374367534453822	0	0	0.0306582513836077	0	0	0.599471980670713	0.811480929922288
16-00226	0.0228502978232745	0	0.240097366683016	0	0.62691435229232	0	0	0.0417193426492196	0.0684186405521701	0	0.13631422176848	1.10490991924305
16-00249	0	0.0380715164152567	0.655334059029266	0.107765013590419	0.198829410965058	0	0	0	0	0	0.340199818526331	1.03759740586763
16-00264	0.126716404329961	0.126679833859189	0	0.0197193871167341	0.336480342456659	0.0375777481874843	0.0583913502458564	0	0.294434933804117	0	0.662839999909928	0.751224474615058
16-00269	0	0.00917808596926403	0.441984258801212	0.110741984587349	0.438095670642175	0	0	0	0	0	0.564566456535215	0.830181686806335
16-00271	0.0569511449842343	0.123449415972519	0.167976721577753	0.154319954155059	0.497302763310435	0	0	0	0	0	0.432158187098989	0.918668963230522
16-00273	0.0518990674340274	0.0357554308097621	0.360632443570502	0	0	0.477840684510212	0	0.0519465157656258	0.0219258579098708	0	0.479184743658625	0.894696026787139
16-00278	0	0.147191226680087	0.438190167114159	0.134609219709459	0.280009386496295	0	0	0	0	0	0.685480989532505	0.727634315858423
16-00289	0	0.0115131727189347	0.146447993004222	0.0866943713048614	0.755344462971982	0	0	0	0	0	0.534030644776656	0.850513517859291
16-00292	0	0.00861573715204264	0.527548769214207	0.0401139155363384	0.423721578097412	0	0	0	0	0	0.61214609287329	0.797907121563879
16-00303	0	0.0710897290374428	0.324649308173417	0.144348494959253	0.459912467829887	0	0	0	0	0	0.140925607880649	1.10175246765062
16-00307	0	0	0.352784643796895	0.195665468613218	0.451549887589887	0	0	0	0	0	0.494936421599532	0.874155424566956
16-00315	0.0452306845389843	0.0078681354632545	0	0	0.138546089763949	0.378235149010989	0.00152743897036565	0	0.428592502252457	0	0.364957085551473	0.944457847735734
16-00316	0	0.137869531867042	0.464005015151707	0.123695935490544	0.177083275196949	0.0973462422937578	0	0	0	0	0.34548174955109	1.01163760862387
16-00332	0	0.0931969525491724	0.481897718350487	0	0.213673563497423	0	0	0.211231765602918	0	0	0.21540240888697	1.08159478561343
16-00339	0	0.176194709716517	0.419015954563286	0.124578526687111	0.280210809033086	0	0	0	0	0	0.442917728381597	0.940928024147696
16-00344	0	0.100196160157314	0.432834041314687	0.0819353113503816	0.385034487177618	0	0	0	0	0	0.357761889016087	0.995133134863963
16-00351	0	0.030823264760498	0.605693473163289	0.142354926639465	0.215647887223416	0	0.00548044821333217	0	0	0	0.718493916390768	0.694764630992902
16-00354	0	0	0.357921102923912	0.103082615367317	0.538996281708771	0	0	0	0	0	0.368864172919362	0.967780888319732
16-00356	0	0.239295458346324	0.0954373379865666	0.0686463281359752	0.223164887439997	0.373455988091138	0	0	0	0	0.123972104059477	1.12718377556892
16-00358	0	0.281874011155521	0.295493749073262	0.245184398600486	0.177447841170731	0	0	0	0	0	0.536587438957009	0.864252727561645
16-00373	0	0.0916986201513704	0.531100787837273	0.117021065497418	0.260179526513938	0	0	0	0	0	0.440317366299316	0.94469232277066
16-00392	0.2144008625301	0	0	0	0.639879010288485	0	0	0.145720127181415	0	0	0.242158372522365	1.04215655619586
16-00406	0	0.135414794988082	0.39421468581819	0.201376428255139	0.268994090938589	0	0	0	0	0	0.324909266998249	1.00443308338928
16-00410	0	0.0110106424631589	0.442658056433769	0.0165465586479178	0.529784742455154	0	0	0	0	0	0.667151716623764	0.74480271221245
16-00459	0.0414192749251138	0.00489911733574264	0	0	0.65347021984781	0.171920837430494	0.0257981246989655	0	0.102492425761874	0	0.589114538322368	0.808506306488164
16-00460	0	0.0502055206003943	0.5808131885808	0.190976108130978	0.107892172236324	0	0.0701130104515033	0	0	0	0.677303891560581	0.739566291845384
16-00465	0.21019935314387	0	0.382188357711002	0.254103465119836	0.153508824025293	0	0	0	0	0	0.210856795673546	1.06954757311875
16-00474	0	0	0.451205988735543	0	0.511068539991614	0	0	0.037725471272843	0	0	0.506298104440787	0.882388393013447
16-00479	0	0	0.444164597625464	0	0.415573357870757	0	0	0.140262044503779	0	0	0.374369309916846	0.966801025294281
16-00481	0	0.00833193486354796	0.282460675326504	0	0.685565914661168	0	0	0.0236414751487801	0	0	0.4008512243735	0.954083884795804
16-00483	0	0	0.446963857967257	0.118629518985855	0.434406623046888	0	0	0	0	0	0.560054572763723	0.833375810705536
16-00491	0.412663747498231	0	0.00835614926433097	0.0842247751200107	0.445190934243293	0	0	0	0.0495643938741343	0	0.198047217361806	1.09401287961286
16-00494	0.0479057802839063	0	0.00571247385909687	0.233981573986352	0.668708572057642	0	0	0	0.0436915998130037	0	0.0599624938261601	1.11848316777517
16-00498	0	0.0154917799981225	0.564948218977675	0.0577162037297071	0.361843797294496	0	0	0	0	0	0.736559590883333	0.675250685845091
16-00504	0	0.0945736023048771	0.604457894781085	0.0891480252385657	0.193249642478893	0	0.0185708351965787	0	0	0	0.54826510788105	0.873125994651071
16-00510	0.0905784111928006	0.239235534080535	0.208158258925277	0	0.162135145928582	0	0.11683209018493	0.183060559687876	0	0	0.601665255274581	0.82809070368721
16-00519	0	0.0284048609598985	0.417936443215369	0.0664577975536313	0.487200898271101	0	0	0	0	0	0.706773878886551	0.706721344965858
16-00525	0	0.0315939144226883	0.444694075120973	0.232174149763341	0.286264425423276	0	0	0	0.00527343526972174	0	0.371353879921208	0.961285909630825
16-00538	0.152192487074842	0.00878109890682497	0.439517626755819	0	0.177286450644016	0	0	0.222222336618498	0	0	0.195145539472741	1.0862283777536
16-00540	0	0.105589673730289	0.0860676595437482	0.176366910170063	0.6319757565559	0	0	0	0	0	0.272983788523496	1.00942548879255
16-00547	0.359280784877863	0.0442342028464985	0.217152502867888	0.154988235732429	0.224344273675322	0	0	0	0	0	0.166412696093419	1.12911828627077
16-00548	0.12609868512493	0.0104496286565678	0	0.0585289438097292	0.493634435536975	0.0523093918430938	0	0	0.258978915028704	0	0.124603737042716	1.07851263347612
16-00566	0.225673312132078	0	0	0	0.482375040417567	0	0	0.28451661681063	0.00743503063972489	0	0.356536976529517	0.95542862704616
16-00627	0	0.0515809017366458	0.600425389411451	0.123632126080038	0.224361582771866	0	0	0	0	0	0.293738355514817	1.05867884148651
16-00699	0	0	0.572144052924952	0.0184750443170686	0.381523978647863	0.0278569241101164	0	0	0	0	0.584785944094962	0.827157978643783
16-00702	0.0139945454491704	0.0956898803549522	0.652117296496062	0.168604903720169	0.0695933739796455	0	0	0	0	0	0.49631880723515	0.921320596357655
